student_id,enrollment_status,major,gpa,attendance,,final grade,course_load_per_term,study_hours_per_week,course_difficulty_experience,highest_degree,certifications,education_background,career_goal,preferred_industry,success,job_growth_outlook
3034,Part-time,Engineering,3.06,100,,A,3,9,Easy,Bachelor's Degree,"Python Basics, First Aid",Non-STEM,Mechanical Engineer,Engineering,0,
3035,Full-time,Computer Science,2.96,81,,B,4,18,Easy,Bachelor's Degree,"Leadership Skills, Excel for Business",STEM,Software Developer,Computer Science,1,Growing
3036,Part-time,Computer Science,3.7,74,,B+,4,17,Hard,High School,Leadership Skills,Non-STEM,Software Developer,Computer Science,1,Growing
3037,Part-time,Computer Science,2.73,77,,B+,4,11,Easy,Bachelor's Degree,"AutoCAD, Python Basics",STEM,Software Developer,Computer Science,0,
3038,Full-time,Business,3.1,78,,B,5,9,Hard,Master's Degree,"Python Basics, Leadership Skills",Non-STEM,Marketing Manager,Business,1,Stable
3039,Part-time,Computer Science,3.15,79,,B+,6,6,Hard,High School,AutoCAD,Non-STEM,Software Developer,Computer Science,0,
3040,Part-time,Business,3.22,98,,B+,5,7,Hard,Master's Degree,"Excel for Business, AutoCAD",Non-STEM,Marketing Manager,Business,1,Stable
3041,Full-time,Engineering,2.09,85,,B+,6,20,Hard,High School,AutoCAD,Non-STEM,Mechanical Engineer,Engineering,1,Stable
3042,Part-time,Business,3.28,87,,B+,5,16,Hard,Bachelor's Degree,Leadership Skills,STEM,Marketing Manager,Business,1,Stable
3043,Part-time,Computer Science,3.92,95,,C+,6,9,Hard,Bachelor's Degree,Leadership Skills,Non-STEM,Software Developer,Computer Science,0,
3044,Part-time,Computer Science,3.01,91,,A,4,13,Easy,Bachelor's Degree,"Python Basics, First Aid",Non-STEM,Software Developer,Computer Science,1,Growing
3045,Full-time,Healthcare,3.33,97,,C+,4,16,Easy,High School,Excel for Business,STEM,Registered Nurse,Healthcare,0,
3046,Full-time,Computer Science,3.04,86,,C+,3,6,Hard,Bachelor's Degree,"AutoCAD, First Aid",Non-STEM,Software Developer,Computer Science,1,Growing
3047,Full-time,Computer Science,2.29,84,,B+,4,20,Moderate,High School,"AutoCAD, Python Basics",Non-STEM,Software Developer,Computer Science,0,
3048,Full-time,Computer Science,2.78,83,,B,6,15,Hard,High School,Leadership Skills,Non-STEM,Software Developer,Computer Science,0,
3049,Full-time,Engineering,2.44,93,,B+,5,13,Hard,High School,Leadership Skills,STEM,Mechanical Engineer,Engineering,1,Stable
3050,Full-time,Computer Science,3.82,79,,B,4,6,Hard,High School,"AutoCAD, Python Basics",STEM,Software Developer,Computer Science,0,
3051,Part-time,Engineering,2.09,72,,C+,4,11,Moderate,Master's Degree,"Leadership Skills, Excel for Business",STEM,Mechanical Engineer,Engineering,1,Stable
3052,Part-time,Business,2.38,94,,A,4,18,Hard,Bachelor's Degree,"Excel for Business, First Aid",Non-STEM,Marketing Manager,Business,0,
3053,Full-time,Computer Science,3.32,74,,A,4,8,Easy,Bachelor's Degree,"AutoCAD, Excel for Business",Non-STEM,Software Developer,Computer Science,1,Growing
3054,Full-time,Engineering,3.75,97,,A,6,8,Moderate,Bachelor's Degree,"Python Basics, First Aid",STEM,Mechanical Engineer,Engineering,0,
3055,Part-time,Computer Science,2.3,74,,B,5,16,Hard,High School,Python Basics,STEM,Software Developer,Computer Science,1,Growing
3056,Part-time,Business,2.14,77,,B,5,17,Moderate,High School,"Excel for Business, Leadership Skills",Non-STEM,Marketing Manager,Business,1,Stable
3057,Part-time,Healthcare,3.7,77,,B,5,9,Easy,Master's Degree,"Leadership Skills, First Aid",STEM,Registered Nurse,Healthcare,0,
3058,Part-time,Business,2.96,95,,B+,3,7,Hard,Master's Degree,"First Aid, Python Basics",STEM,Marketing Manager,Business,1,Stable
3059,Full-time,Business,2.98,79,,B+,4,16,Hard,Master's Degree,"First Aid, AutoCAD",Non-STEM,Marketing Manager,Business,1,Stable
3060,Full-time,Computer Science,3.75,99,,A,4,14,Easy,Master's Degree,"AutoCAD, Leadership Skills",Non-STEM,Software Developer,Computer Science,0,
3061,Full-time,Engineering,2.68,71,,A,5,7,Easy,Master's Degree,"Leadership Skills, Python Basics",STEM,Mechanical Engineer,Engineering,1,Stable
3062,Full-time,Engineering,3.31,86,,B+,5,6,Easy,High School,Python Basics,Non-STEM,Mechanical Engineer,Engineering,0,
3063,Full-time,Healthcare,2.78,76,,B+,4,14,Hard,High School,AutoCAD,Non-STEM,Registered Nurse,Healthcare,1,Growing
3064,Full-time,Healthcare,3.19,78,,B+,6,16,Hard,High School,"AutoCAD, Excel for Business",STEM,Registered Nurse,Healthcare,0,
3065,Full-time,Engineering,3.87,99,,B+,6,19,Hard,High School,First Aid,Non-STEM,Mechanical Engineer,Engineering,0,
3066,Part-time,Healthcare,3.97,72,,A,4,8,Easy,High School,Excel for Business,Non-STEM,Registered Nurse,Healthcare,0,
3067,Full-time,Computer Science,2.46,87,,C+,4,12,Hard,Bachelor's Degree,Excel for Business,Non-STEM,Software Developer,Computer Science,0,
3068,Part-time,Computer Science,3.69,99,,C+,4,11,Moderate,Master's Degree,First Aid,Non-STEM,Software Developer,Computer Science,1,Growing
3069,Part-time,Engineering,3.43,100,,A,6,18,Moderate,Master's Degree,First Aid,Non-STEM,Mechanical Engineer,Engineering,0,
3070,Full-time,Engineering,2.42,89,,B+,4,12,Moderate,Master's Degree,Python Basics,Non-STEM,Mechanical Engineer,Engineering,1,Stable
3071,Part-time,Computer Science,3.56,97,,C+,4,18,Easy,High School,"Excel for Business, Python Basics",Non-STEM,Software Developer,Computer Science,0,
3072,Part-time,Engineering,2.8,95,,A,5,9,Moderate,Bachelor's Degree,First Aid,Non-STEM,Mechanical Engineer,Engineering,1,Stable
3073,Part-time,Business,2.73,84,,B,5,19,Hard,Bachelor's Degree,Excel for Business,Non-STEM,Marketing Manager,Business,0,
3074,Full-time,Computer Science,3.75,74,,C+,6,18,Easy,Master's Degree,First Aid,STEM,Software Developer,Computer Science,1,Growing
3075,Full-time,Engineering,3.01,81,,B+,6,11,Moderate,High School,"Python Basics, AutoCAD",STEM,Mechanical Engineer,Engineering,0,
3076,Part-time,Healthcare,3.99,83,,A,5,18,Easy,High School,"Excel for Business, Python Basics",Non-STEM,Registered Nurse,Healthcare,0,
3077,Part-time,Healthcare,2.58,85,,B+,5,12,Hard,High School,First Aid,Non-STEM,Registered Nurse,Healthcare,0,
3078,Part-time,Engineering,3.43,95,,C+,5,9,Easy,Bachelor's Degree,AutoCAD,Non-STEM,Mechanical Engineer,Engineering,0,
3079,Part-time,Business,2.3,75,,B,3,17,Easy,Bachelor's Degree,"Leadership Skills, Python Basics",Non-STEM,Marketing Manager,Business,1,Stable
3080,Full-time,Healthcare,2.25,94,,A,4,18,Hard,Bachelor's Degree,Python Basics,Non-STEM,Registered Nurse,Healthcare,0,
3081,Full-time,Healthcare,2.12,90,,B+,5,11,Hard,Bachelor's Degree,"Excel for Business, First Aid",STEM,Registered Nurse,Healthcare,0,
3082,Full-time,Computer Science,2.39,99,,B,5,15,Hard,Master's Degree,Leadership Skills,Non-STEM,Software Developer,Computer Science,0,
3083,Full-time,Healthcare,2.58,74,,C+,5,20,Moderate,Master's Degree,Leadership Skills,Non-STEM,Registered Nurse,Healthcare,1,Growing
3084,Full-time,Healthcare,3.16,89,,B,5,14,Easy,High School,Python Basics,Non-STEM,Registered Nurse,Healthcare,0,
3085,Part-time,Engineering,2.24,91,,C+,4,12,Hard,High School,AutoCAD,Non-STEM,Mechanical Engineer,Engineering,0,
3086,Part-time,Healthcare,3.01,95,,A,3,20,Easy,Master's Degree,AutoCAD,STEM,Registered Nurse,Healthcare,1,Growing
3087,Full-time,Business,2.19,88,,B,4,8,Moderate,Bachelor's Degree,"AutoCAD, Excel for Business",Non-STEM,Marketing Manager,Business,0,
3088,Part-time,Computer Science,3.86,76,,B,6,15,Hard,High School,Leadership Skills,Non-STEM,Software Developer,Computer Science,0,
3089,Full-time,Business,2.33,89,,A,4,8,Moderate,High School,First Aid,STEM,Marketing Manager,Business,1,Stable
3090,Part-time,Engineering,2.27,72,,C+,6,17,Hard,Bachelor's Degree,Excel for Business,STEM,Mechanical Engineer,Engineering,1,Stable
3091,Full-time,Healthcare,2.64,81,,A,6,7,Moderate,High School,Leadership Skills,Non-STEM,Registered Nurse,Healthcare,1,Growing
3092,Part-time,Computer Science,3.56,76,,A,6,7,Moderate,Bachelor's Degree,Leadership Skills,Non-STEM,Software Developer,Computer Science,1,Growing
3093,Part-time,Business,2.72,94,,B,3,12,Hard,High School,"First Aid, Python Basics",Non-STEM,Marketing Manager,Business,1,Stable
3094,Full-time,Engineering,2.29,86,,A,6,17,Easy,Bachelor's Degree,Leadership Skills,STEM,Mechanical Engineer,Engineering,0,
3095,Part-time,Healthcare,2.15,91,,B,4,15,Moderate,High School,"AutoCAD, Python Basics",Non-STEM,Registered Nurse,Healthcare,1,Growing
3096,Full-time,Business,3.32,90,,B+,3,16,Moderate,Bachelor's Degree,First Aid,Non-STEM,Marketing Manager,Business,1,Stable
3097,Part-time,Healthcare,3.53,88,,B,6,6,Hard,Bachelor's Degree,First Aid,STEM,Registered Nurse,Healthcare,1,Growing
3098,Part-time,Healthcare,3.2,75,,B,4,7,Easy,Bachelor's Degree,"Excel for Business, Leadership Skills",Non-STEM,Registered Nurse,Healthcare,0,
3099,Part-time,Healthcare,2.46,73,,A,3,16,Hard,High School,Python Basics,Non-STEM,Registered Nurse,Healthcare,1,Growing
3100,Full-time,Healthcare,2.65,71,,B,3,9,Hard,Master's Degree,First Aid,STEM,Registered Nurse,Healthcare,0,
3101,Full-time,Engineering,2.04,81,,C+,6,16,Easy,Bachelor's Degree,Python Basics,STEM,Mechanical Engineer,Engineering,0,
3102,Full-time,Computer Science,3.4,77,,A,6,14,Easy,High School,AutoCAD,Non-STEM,Software Developer,Computer Science,1,Growing
3103,Part-time,Computer Science,2.81,90,,C+,5,11,Moderate,Master's Degree,"Python Basics, Excel for Business",STEM,Software Developer,Computer Science,0,
3104,Full-time,Healthcare,3.46,79,,B,5,11,Hard,High School,"Leadership Skills, AutoCAD",STEM,Registered Nurse,Healthcare,1,Growing
3105,Part-time,Computer Science,3.35,86,,B,6,15,Hard,High School,"AutoCAD, Python Basics",STEM,Software Developer,Computer Science,0,
3106,Full-time,Business,3.93,77,,B,5,12,Easy,High School,Python Basics,Non-STEM,Marketing Manager,Business,0,
3107,Part-time,Engineering,2.99,85,,B,6,18,Moderate,Bachelor's Degree,"Python Basics, Leadership Skills",Non-STEM,Mechanical Engineer,Engineering,1,Stable
3108,Full-time,Healthcare,2.68,75,,A,5,6,Moderate,High School,"Excel for Business, Leadership Skills",STEM,Registered Nurse,Healthcare,0,
3109,Full-time,Engineering,3.35,72,,A,5,15,Moderate,Master's Degree,Leadership Skills,STEM,Mechanical Engineer,Engineering,0,
3110,Full-time,Business,2.61,84,,A,3,7,Hard,Master's Degree,"First Aid, AutoCAD",Non-STEM,Marketing Manager,Business,1,Stable
3111,Part-time,Healthcare,2.54,90,,C+,5,18,Moderate,Master's Degree,"Leadership Skills, AutoCAD",Non-STEM,Registered Nurse,Healthcare,1,Growing
3112,Part-time,Business,2.34,87,,B,5,18,Hard,High School,Excel for Business,Non-STEM,Marketing Manager,Business,1,Stable
3113,Part-time,Business,2.78,97,,B,5,11,Hard,Master's Degree,"Leadership Skills, Excel for Business",Non-STEM,Marketing Manager,Business,1,Stable
3114,Full-time,Business,2.7,92,,C+,4,17,Easy,Bachelor's Degree,"First Aid, AutoCAD",Non-STEM,Marketing Manager,Business,0,
3115,Part-time,Engineering,3.05,98,,B,5,16,Moderate,Master's Degree,"Leadership Skills, Python Basics",STEM,Mechanical Engineer,Engineering,0,
3116,Part-time,Healthcare,2.9,96,,A,3,19,Hard,Master's Degree,First Aid,Non-STEM,Registered Nurse,Healthcare,0,
3117,Full-time,Healthcare,3.68,87,,C+,6,17,Moderate,Bachelor's Degree,Leadership Skills,Non-STEM,Registered Nurse,Healthcare,1,Growing
3118,Part-time,Healthcare,3.58,94,,A,4,12,Easy,Bachelor's Degree,"AutoCAD, Leadership Skills",Non-STEM,Registered Nurse,Healthcare,1,Growing
3119,Part-time,Engineering,2,80,,B+,5,6,Hard,High School,Excel for Business,STEM,Mechanical Engineer,Engineering,0,
3120,Full-time,Healthcare,3.59,73,,A,5,12,Moderate,Master's Degree,"Leadership Skills, AutoCAD",STEM,Registered Nurse,Healthcare,0,
3121,Part-time,Healthcare,2.57,90,,B,6,17,Hard,Bachelor's Degree,AutoCAD,STEM,Registered Nurse,Healthcare,1,Growing
3122,Part-time,Computer Science,2.2,94,,C+,4,11,Hard,High School,Excel for Business,STEM,Software Developer,Computer Science,0,
3123,Full-time,Healthcare,2.95,81,,C+,3,14,Easy,Master's Degree,"AutoCAD, First Aid",Non-STEM,Registered Nurse,Healthcare,1,Growing
3124,Full-time,Engineering,2.19,93,,A,6,9,Hard,Bachelor's Degree,Python Basics,Non-STEM,Mechanical Engineer,Engineering,0,
3125,Part-time,Healthcare,2.68,79,,A,4,11,Hard,Master's Degree,"Python Basics, First Aid",Non-STEM,Registered Nurse,Healthcare,1,Growing
3126,Part-time,Business,3.43,100,,B+,5,9,Moderate,Master's Degree,"Leadership Skills, Excel for Business",Non-STEM,Marketing Manager,Business,0,
3127,Part-time,Engineering,2.36,97,,C+,4,11,Easy,Bachelor's Degree,"First Aid, Excel for Business",Non-STEM,Mechanical Engineer,Engineering,0,
3128,Full-time,Engineering,3.15,96,,A,6,18,Easy,High School,"Excel for Business, Leadership Skills",Non-STEM,Mechanical Engineer,Engineering,1,Stable
3129,Part-time,Engineering,2.72,91,,B,5,18,Easy,High School,Python Basics,STEM,Mechanical Engineer,Engineering,0,
3130,Full-time,Healthcare,2.05,85,,A,4,8,Hard,High School,AutoCAD,STEM,Registered Nurse,Healthcare,0,
3131,Part-time,Engineering,3.22,82,,C+,6,18,Hard,Bachelor's Degree,AutoCAD,Non-STEM,Mechanical Engineer,Engineering,1,Stable
3132,Part-time,Healthcare,2.96,72,,B+,6,14,Moderate,Master's Degree,AutoCAD,STEM,Registered Nurse,Healthcare,0,
3133,Part-time,Computer Science,2.51,83,,C+,5,20,Hard,Master's Degree,"First Aid, Leadership Skills",Non-STEM,Software Developer,Computer Science,0,
3134,Full-time,Business,3.98,75,,B,4,10,Moderate,Master's Degree,"First Aid, Leadership Skills",STEM,Marketing Manager,Business,0,
3135,Full-time,Business,2.68,84,,B,4,7,Easy,Bachelor's Degree,"AutoCAD, First Aid",STEM,Marketing Manager,Business,0,
3136,Full-time,Business,3.57,100,,B+,5,6,Hard,Master's Degree,AutoCAD,STEM,Marketing Manager,Business,0,
3137,Full-time,Computer Science,2.4,88,,A,3,11,Moderate,Bachelor's Degree,First Aid,Non-STEM,Software Developer,Computer Science,1,Growing
3138,Part-time,Business,3.65,90,,C+,4,8,Moderate,Bachelor's Degree,"Excel for Business, First Aid",Non-STEM,Marketing Manager,Business,0,
3139,Full-time,Engineering,2.81,89,,C+,5,7,Moderate,Bachelor's Degree,Excel for Business,STEM,Mechanical Engineer,Engineering,1,Stable
3140,Full-time,Healthcare,3.86,75,,C+,3,14,Hard,Master's Degree,Leadership Skills,Non-STEM,Registered Nurse,Healthcare,1,Growing
3141,Full-time,Computer Science,2.56,90,,C+,4,12,Moderate,Bachelor's Degree,Excel for Business,Non-STEM,Software Developer,Computer Science,1,Growing
3142,Part-time,Business,3.19,85,,B+,5,11,Easy,High School,"First Aid, Excel for Business",Non-STEM,Marketing Manager,Business,1,Stable
3143,Part-time,Engineering,3.85,76,,C+,3,13,Easy,Bachelor's Degree,"Excel for Business, First Aid",STEM,Mechanical Engineer,Engineering,0,
3144,Full-time,Business,3.68,82,,A,4,10,Moderate,Master's Degree,"Python Basics, AutoCAD",Non-STEM,Marketing Manager,Business,1,Stable
3145,Full-time,Engineering,3.65,73,,B+,5,15,Hard,Master's Degree,"First Aid, Excel for Business",Non-STEM,Mechanical Engineer,Engineering,1,Stable
3146,Full-time,Computer Science,2.96,80,,B,3,6,Easy,Master's Degree,Python Basics,Non-STEM,Software Developer,Computer Science,0,
3147,Full-time,Business,3.3,84,,B+,6,9,Hard,Master's Degree,"AutoCAD, First Aid",STEM,Marketing Manager,Business,1,Stable
3148,Full-time,Computer Science,2.1,77,,C+,6,15,Moderate,Master's Degree,Python Basics,Non-STEM,Software Developer,Computer Science,1,Growing
3149,Part-time,Healthcare,3.95,88,,A,4,9,Hard,High School,AutoCAD,Non-STEM,Registered Nurse,Healthcare,1,Growing
3150,Part-time,Engineering,2.08,76,,C+,6,20,Moderate,Bachelor's Degree,First Aid,STEM,Mechanical Engineer,Engineering,0,
3151,Full-time,Computer Science,2,74,,C+,6,10,Hard,Master's Degree,Excel for Business,STEM,Software Developer,Computer Science,1,Growing
3152,Full-time,Healthcare,2.76,72,,C+,4,19,Hard,High School,Excel for Business,STEM,Registered Nurse,Healthcare,0,
3153,Full-time,Business,2.88,84,,B,4,19,Easy,High School,Excel for Business,Non-STEM,Marketing Manager,Business,1,Stable
3154,Part-time,Healthcare,2.03,78,,C+,4,17,Hard,Master's Degree,"Excel for Business, First Aid",Non-STEM,Registered Nurse,Healthcare,1,Growing
3155,Part-time,Business,2.77,77,,C+,6,16,Hard,Master's Degree,"Excel for Business, First Aid",STEM,Marketing Manager,Business,1,Stable
3156,Full-time,Business,3.5,83,,B,6,8,Easy,Bachelor's Degree,"Excel for Business, Leadership Skills",STEM,Marketing Manager,Business,0,
3157,Part-time,Business,3.76,72,,B+,6,11,Moderate,Master's Degree,Leadership Skills,STEM,Marketing Manager,Business,1,Stable
3158,Full-time,Computer Science,3.05,99,,C+,4,15,Easy,Bachelor's Degree,"AutoCAD, Leadership Skills",STEM,Software Developer,Computer Science,1,Growing
3159,Full-time,Computer Science,2.38,75,,B,6,11,Easy,High School,AutoCAD,Non-STEM,Software Developer,Computer Science,0,
3160,Full-time,Business,3.44,90,,A,6,10,Moderate,Bachelor's Degree,"Excel for Business, First Aid",STEM,Marketing Manager,Business,1,Stable
3161,Part-time,Computer Science,3.93,97,,B,5,12,Hard,Bachelor's Degree,Excel for Business,STEM,Software Developer,Computer Science,1,Growing
3162,Full-time,Computer Science,3.58,81,,B+,3,7,Moderate,Master's Degree,"Leadership Skills, Excel for Business",STEM,Software Developer,Computer Science,1,Growing
3163,Full-time,Healthcare,2.58,91,,B,4,10,Hard,Master's Degree,"First Aid, AutoCAD",Non-STEM,Registered Nurse,Healthcare,0,
3164,Full-time,Healthcare,3.74,85,,B+,4,11,Hard,Bachelor's Degree,"First Aid, AutoCAD",Non-STEM,Registered Nurse,Healthcare,0,
3165,Full-time,Healthcare,3.64,74,,A,5,10,Easy,Master's Degree,"Excel for Business, Leadership Skills",STEM,Registered Nurse,Healthcare,0,
3166,Full-time,Computer Science,3.75,71,,A,6,7,Hard,Master's Degree,"Excel for Business, AutoCAD",Non-STEM,Software Developer,Computer Science,0,
3167,Full-time,Business,2.85,76,,B,6,20,Moderate,Master's Degree,Leadership Skills,Non-STEM,Marketing Manager,Business,0,
3168,Part-time,Engineering,3.31,79,,B,4,20,Moderate,High School,Python Basics,STEM,Mechanical Engineer,Engineering,0,
3169,Full-time,Engineering,2.54,99,,C+,4,7,Easy,Master's Degree,"Leadership Skills, Excel for Business",Non-STEM,Mechanical Engineer,Engineering,1,Stable
3170,Full-time,Engineering,2.15,71,,A,5,18,Easy,High School,Excel for Business,Non-STEM,Mechanical Engineer,Engineering,0,
3171,Part-time,Business,2.06,79,,A,5,6,Moderate,High School,"Leadership Skills, First Aid",STEM,Marketing Manager,Business,0,
3172,Part-time,Business,2.93,79,,B+,6,18,Easy,Bachelor's Degree,First Aid,Non-STEM,Marketing Manager,Business,0,
3173,Full-time,Computer Science,2.79,97,,C+,4,13,Moderate,Bachelor's Degree,"First Aid, Leadership Skills",STEM,Software Developer,Computer Science,1,Growing
3174,Full-time,Computer Science,2.15,91,,C+,4,13,Moderate,Master's Degree,AutoCAD,STEM,Software Developer,Computer Science,1,Growing
3175,Full-time,Healthcare,3.02,94,,B+,4,10,Hard,Master's Degree,"AutoCAD, Python Basics",Non-STEM,Registered Nurse,Healthcare,1,Growing
3176,Part-time,Healthcare,3.53,76,,A,6,13,Easy,High School,"Python Basics, Excel for Business",Non-STEM,Registered Nurse,Healthcare,1,Growing
3177,Full-time,Business,2.05,78,,C+,3,20,Moderate,High School,First Aid,STEM,Marketing Manager,Business,0,
3178,Part-time,Business,2.11,95,,C+,6,7,Moderate,Master's Degree,"Excel for Business, AutoCAD",Non-STEM,Marketing Manager,Business,0,
3179,Part-time,Business,3.09,83,,C+,4,20,Hard,High School,"Leadership Skills, AutoCAD",STEM,Marketing Manager,Business,0,
3180,Part-time,Healthcare,3.33,76,,B,6,18,Moderate,Master's Degree,First Aid,STEM,Registered Nurse,Healthcare,1,Growing
3181,Full-time,Computer Science,3.41,79,,B,3,17,Easy,Bachelor's Degree,Excel for Business,STEM,Software Developer,Computer Science,1,Growing
3182,Full-time,Computer Science,2.86,78,,B,3,18,Easy,Bachelor's Degree,Leadership Skills,STEM,Software Developer,Computer Science,1,Growing
3183,Full-time,Computer Science,3.81,79,,C+,6,9,Easy,High School,Python Basics,Non-STEM,Software Developer,Computer Science,0,
3184,Full-time,Engineering,2.5,78,,C+,4,11,Easy,Master's Degree,"First Aid, Python Basics",Non-STEM,Mechanical Engineer,Engineering,1,Stable
3185,Full-time,Healthcare,3.32,99,,B,4,19,Hard,Bachelor's Degree,AutoCAD,STEM,Registered Nurse,Healthcare,1,Growing
3186,Part-time,Business,2.27,83,,A,6,6,Moderate,Bachelor's Degree,"Python Basics, First Aid",STEM,Marketing Manager,Business,0,
3187,Full-time,Healthcare,2.3,98,,A,6,8,Hard,Master's Degree,"Leadership Skills, Python Basics",STEM,Registered Nurse,Healthcare,0,
3188,Part-time,Business,2.27,99,,B,5,10,Moderate,High School,Python Basics,STEM,Marketing Manager,Business,1,Stable
3189,Part-time,Business,2.06,78,,B+,6,19,Moderate,High School,Python Basics,Non-STEM,Marketing Manager,Business,0,
3190,Full-time,Healthcare,3.64,72,,A,3,17,Easy,High School,"Python Basics, Excel for Business",STEM,Registered Nurse,Healthcare,0,
3191,Full-time,Business,3.25,80,,C+,4,7,Easy,Bachelor's Degree,Excel for Business,Non-STEM,Marketing Manager,Business,0,
3192,Full-time,Business,2.17,89,,C+,6,19,Hard,High School,"AutoCAD, Excel for Business",Non-STEM,Marketing Manager,Business,0,
3193,Full-time,Healthcare,2.22,81,,A,6,10,Hard,Bachelor's Degree,AutoCAD,STEM,Registered Nurse,Healthcare,1,Growing
3194,Part-time,Engineering,2.93,78,,A,5,18,Moderate,Bachelor's Degree,First Aid,STEM,Mechanical Engineer,Engineering,0,
3195,Part-time,Engineering,2.94,91,,B+,6,17,Easy,Bachelor's Degree,Python Basics,Non-STEM,Mechanical Engineer,Engineering,1,Stable
3196,Full-time,Healthcare,2.14,92,,B,5,14,Easy,Bachelor's Degree,"Python Basics, Leadership Skills",Non-STEM,Registered Nurse,Healthcare,0,
3197,Part-time,Engineering,2.22,73,,B,6,9,Hard,Bachelor's Degree,Python Basics,Non-STEM,Mechanical Engineer,Engineering,0,
3198,Part-time,Computer Science,2.57,97,,B,3,15,Moderate,Bachelor's Degree,"Excel for Business, First Aid",Non-STEM,Software Developer,Computer Science,1,Growing
3199,Full-time,Business,3.5,89,,B,6,7,Moderate,High School,"Leadership Skills, AutoCAD",Non-STEM,Marketing Manager,Business,0,
3200,Full-time,Healthcare,3.87,83,,A,4,14,Hard,Master's Degree,"Excel for Business, First Aid",STEM,Registered Nurse,Healthcare,1,Growing
3201,Full-time,Healthcare,3.46,71,,B+,3,6,Easy,Bachelor's Degree,"Python Basics, Leadership Skills",Non-STEM,Registered Nurse,Healthcare,1,Growing
3202,Part-time,Computer Science,3.62,73,,A,3,7,Moderate,High School,"Excel for Business, First Aid",Non-STEM,Software Developer,Computer Science,1,Growing
3203,Part-time,Business,2.08,86,,C+,6,15,Easy,Master's Degree,Excel for Business,Non-STEM,Marketing Manager,Business,1,Stable
3204,Part-time,Business,2.07,72,,B,3,19,Easy,High School,"AutoCAD, First Aid",STEM,Marketing Manager,Business,1,Stable
3205,Part-time,Computer Science,2.38,85,,B+,6,11,Hard,Bachelor's Degree,AutoCAD,Non-STEM,Software Developer,Computer Science,0,
3206,Full-time,Business,2.47,96,,B,4,7,Easy,High School,"AutoCAD, Python Basics",Non-STEM,Marketing Manager,Business,1,Stable
3207,Full-time,Computer Science,2.85,97,,B+,4,13,Easy,High School,Excel for Business,Non-STEM,Software Developer,Computer Science,1,Growing
3208,Part-time,Business,3.73,85,,B,6,10,Moderate,High School,Excel for Business,STEM,Marketing Manager,Business,0,
3209,Part-time,Healthcare,2.85,79,,A,3,16,Easy,High School,First Aid,Non-STEM,Registered Nurse,Healthcare,0,
3210,Full-time,Business,3.47,73,,C+,3,13,Easy,High School,Python Basics,STEM,Marketing Manager,Business,1,Stable
3211,Part-time,Engineering,2.22,95,,B+,4,14,Hard,Bachelor's Degree,Leadership Skills,Non-STEM,Mechanical Engineer,Engineering,0,
3212,Full-time,Healthcare,3.72,85,,A,3,11,Easy,Bachelor's Degree,"AutoCAD, Excel for Business",Non-STEM,Registered Nurse,Healthcare,1,Growing
3213,Part-time,Business,2.01,86,,B+,6,8,Moderate,High School,Leadership Skills,Non-STEM,Marketing Manager,Business,0,
3214,Full-time,Business,2.24,94,,C+,5,12,Hard,Master's Degree,"Excel for Business, Leadership Skills",Non-STEM,Marketing Manager,Business,1,Stable
3215,Part-time,Healthcare,3.33,79,,C+,3,9,Hard,Master's Degree,Python Basics,STEM,Registered Nurse,Healthcare,1,Growing
3216,Full-time,Healthcare,3.85,90,,A,5,12,Hard,Bachelor's Degree,First Aid,Non-STEM,Registered Nurse,Healthcare,1,Growing
3217,Full-time,Healthcare,3.38,97,,A,4,7,Hard,Master's Degree,"AutoCAD, Leadership Skills",STEM,Registered Nurse,Healthcare,1,Growing
3218,Full-time,Business,3.49,91,,A,4,7,Moderate,Bachelor's Degree,"AutoCAD, Python Basics",STEM,Marketing Manager,Business,0,
3219,Part-time,Healthcare,2.52,81,,A,3,14,Easy,High School,Excel for Business,STEM,Registered Nurse,Healthcare,1,Growing
3220,Full-time,Business,2.28,91,,B,3,18,Moderate,Bachelor's Degree,First Aid,Non-STEM,Marketing Manager,Business,1,Stable
3221,Full-time,Engineering,2.2,84,,A,4,9,Hard,Master's Degree,Python Basics,Non-STEM,Mechanical Engineer,Engineering,0,
3222,Part-time,Engineering,3.15,73,,B+,3,20,Hard,Master's Degree,"First Aid, AutoCAD",STEM,Mechanical Engineer,Engineering,1,Stable
3223,Part-time,Engineering,3.62,83,,C+,3,7,Easy,Master's Degree,Excel for Business,Non-STEM,Mechanical Engineer,Engineering,0,
3224,Full-time,Business,3.79,86,,A,3,13,Moderate,Master's Degree,AutoCAD,Non-STEM,Marketing Manager,Business,1,Stable
3225,Part-time,Engineering,2.83,83,,C+,3,9,Moderate,Bachelor's Degree,"Excel for Business, Python Basics",STEM,Mechanical Engineer,Engineering,1,Stable
3226,Full-time,Business,3.99,80,,B,5,7,Easy,Bachelor's Degree,Python Basics,Non-STEM,Marketing Manager,Business,1,Stable
3227,Part-time,Business,3.97,99,,A,3,11,Easy,Bachelor's Degree,Excel for Business,Non-STEM,Marketing Manager,Business,0,
3228,Part-time,Engineering,2.24,78,,C+,4,15,Easy,Bachelor's Degree,AutoCAD,STEM,Mechanical Engineer,Engineering,0,
3229,Full-time,Business,3.76,91,,C+,4,20,Easy,Bachelor's Degree,Leadership Skills,Non-STEM,Marketing Manager,Business,0,
